glucose;recorded_timestamp
90;2023-12-25 00:01:32
89;2023-12-25 00:02:32
88;2023-12-25 00:03:31
87;2023-12-25 00:04:32
88;2023-12-25 00:05:32
88;2023-12-25 00:06:32
89;2023-12-25 00:07:34
91;2023-12-25 00:08:34
92;2023-12-25 00:09:34
92;2023-12-25 00:10:33
91;2023-12-25 00:11:35
90;2023-12-25 00:12:35
91;2023-12-25 00:13:34
93;2023-12-25 00:14:35
94;2023-12-25 00:15:35
96;2023-12-25 00:16:35
101;2023-12-25 00:17:36
102;2023-12-25 00:18:37
104;2023-12-25 00:19:37
104;2023-12-25 00:20:38
103;2023-12-25 00:21:37
102;2023-12-25 00:22:39
101;2023-12-25 00:23:39
101;2023-12-25 00:24:38
102;2023-12-25 00:25:40
102;2023-12-25 00:26:39
103;2023-12-25 00:27:39
104;2023-12-25 00:28:40
105;2023-12-25 00:29:40
106;2023-12-25 00:30:41
106;2023-12-25 00:31:44
105;2023-12-25 00:33:44
105;2023-12-25 00:34:43
105;2023-12-25 00:35:43
105;2023-12-25 00:36:43
104;2023-12-25 00:37:43
103;2023-12-25 00:38:44
102;2023-12-25 00:39:44
102;2023-12-25 00:40:44
101;2023-12-25 00:41:45
101;2023-12-25 00:42:44
101;2023-12-25 00:43:45
102;2023-12-25 00:44:46
102;2023-12-25 00:45:45
100;2023-12-25 00:46:46
97;2023-12-25 00:47:47
96;2023-12-25 00:48:48
95;2023-12-25 00:49:48
94;2023-12-25 00:50:47
92;2023-12-25 00:51:48
91;2023-12-25 00:52:49
89;2023-12-25 00:53:49
88;2023-12-25 00:54:50
88;2023-12-25 00:55:49
87;2023-12-25 00:56:51
87;2023-12-25 00:57:51
87;2023-12-25 00:58:50
86;2023-12-25 00:59:51
87;2023-12-25 01:00:52
87;2023-12-25 01:01:53
83;2023-12-25 01:02:51
84;2023-12-25 01:03:53
84;2023-12-25 01:04:54
85;2023-12-25 01:05:54
86;2023-12-25 01:06:53
87;2023-12-25 01:07:54
88;2023-12-25 01:08:55
90;2023-12-25 01:09:54
92;2023-12-25 01:10:55
93;2023-12-25 01:11:56
93;2023-12-25 01:12:55
91;2023-12-25 01:13:55
90;2023-12-25 01:14:58
88;2023-12-25 01:15:58
88;2023-12-25 01:16:58
91;2023-12-25 01:17:57
91;2023-12-25 01:18:58
103;2023-12-25 02:06:16
94;2023-12-25 02:10:17
91;2023-12-25 02:11:16
89;2023-12-25 02:12:17
86;2023-12-25 02:13:16
76;2023-12-25 02:20:20
77;2023-12-25 02:21:19
78;2023-12-25 02:22:20
81;2023-12-25 02:23:20
83;2023-12-25 02:24:20
84;2023-12-25 02:25:21
82;2023-12-25 02:26:21
80;2023-12-25 02:27:22
78;2023-12-25 02:28:22
